_id,codigo_estacao,data,hora,temp_inst,temp_max,temp_min,umid_inst,umid_max,umid_min,pto_orvalho_inst,pto_orvalho_max,pto_orvalho_min,pressao,pressao_max,pressao_min,vento_direcao,vento_vel,vento_rajada,radiacao,precipitacao
ObjectId(58f3b7c40d77803ba678788d),A325,12/06/2016,19,33.9,34.3,33.5,29,30,28,13.2,14,12.8,989.3,989.4,989.3,0,181,3.4,1534,0
ObjectId(58f3b7c40d77803ba678788e),A325,13/06/2016,16,31.9,32.6,30.9,35,41,35,14.7,17.1,14.5,991.5,992.5,991.5,0,149,6.3,3147,0
ObjectId(58f3b7c40d77803ba678788f),A325,12/06/2016,22,26.8,29,26.6,57,58,48,17.6,17.7,16.5,990.5,990.5,990.1,0,55,0,-3.54,0
ObjectId(58f3b7c40d77803ba6787890),A325,12/06/2016,21,29,32.2,29,49,49,33,17.2,17.2,13.7,990.1,990.1,989.7,0,204,3.4,21.48,0
ObjectId(58f3b7c40d77803ba6787891),A325,12/06/2016,0,27.3,28.7,27.3,61,61,55,19.2,19.2,18.7,991.4,991.4,990.7,2.2,41,7.6,-3.54,0
ObjectId(58f3b7c40d77803ba6787892),A325,13/06/2016,0,26.8,27.8,26.8,61,62,58,18.6,19.3,18.6,992,992,991.3,1.9,53,9,-3.54,0
ObjectId(58f3b7c40d77803ba6787893),A325,13/06/2016,2,25.5,26.1,25.5,72,72,64,20.2,20.2,18.7,992.1,992.3,992,2.1,28,9.3,-3.54,0
ObjectId(58f3b7c40d77803ba6787894),A325,13/06/2016,3,25.2,25.5,25.1,77,77,72,20.7,20.7,20.2,992.1,992.1,991.9,2.4,45,9,-3.54,0
ObjectId(58f3b7c40d77803ba6787895),A325,13/06/2016,4,24.8,25.2,24.8,79,79,76,20.8,20.9,20.7,992.1,992.1,991.8,0,88,7.8,-3.54,0
ObjectId(58f3b7c40d77803ba6787896),A325,13/06/2016,18,32.9,33.5,32.5,32,34,30,14,14.7,13.3,990.2,990.7,990.2,0.6,144,6.6,2357,0
ObjectId(58f3b7c40d77803ba6787897),A325,13/06/2016,5,24.9,25,24.7,79,79,79,21,21,20.8,991.9,992.1,991.9,1,46,5.9,-3.26,0
ObjectId(58f3b7c40d77803ba6787898),A325,13/06/2016,1,26.1,26.8,26.1,64,64,61,18.8,18.9,18.4,992.3,992.3,992,1.9,40,8.2,-3.54,0
ObjectId(58f3b7c40d77803ba6787899),A325,13/06/2016,17,33,33,31.4,34,37,33,15,16,13.9,990.7,991.5,990.7,0,144,5.9,2321,0
ObjectId(58f3b7c40d77803ba678789a),A325,13/06/2016,6,24.7,24.9,24.7,80,80,79,20.9,21,20.9,992.1,992.1,991.9,0,68,7.2,-3.42,0
ObjectId(58f3b7c40d77803ba678789b),A325,13/06/2016,23,26.9,27.1,23.9,53,56,52,16.5,16.6,14.7,992,992,991,4.7,48,9.5,-3.54,0
ObjectId(58f3b7c40d77803ba678789c),A325,13/06/2016,7,24.8,24.8,24.6,78,81,78,20.7,21,20.7,992.7,992.7,992.1,0,89,3,-3.3,0
ObjectId(58f3b7c40d77803ba678789d),A325,13/06/2016,19,32.8,33.3,32.5,31,33,30,13.3,14.2,12.9,990.1,990.2,990,0,173,4.9,1481,0
ObjectId(58f3b7c40d77803ba67878a0),A325,13/06/2016,20,31.7,33,31.7,32,32,29,12.9,13.5,12.3,990.3,990.3,990.1,0,185,4.8,621.7,0
ObjectId(58f3b7c40d77803ba67878a3),A325,13/06/2016,21,28.4,31.7,28.4,43,43,32,14.5,14.7,12.7,990.7,990.7,990.3,0,201,0,40.68,0
ObjectId(58f3b7c40d77803ba67878a7),A325,13/06/2016,22,25.4,28.4,25.3,54,54,42,15.3,15.5,14.1,991,991,990.6,0,42,0,-3.54,0
ObjectId(58f3b7c40d77803ba67878a9),A325,14/06/2016,0,26,26.9,26,57,57,53,16.8,16.9,16.6,992.5,992.5,992,1.6,37,9.5,-3.54,0
ObjectId(58f3b7c40d77803ba67878aa),A325,14/06/2016,1,25,26,25,68,68,57,18.8,18.8,16.8,992.5,992.7,992.4,3.7,39,9.4,-3.54,0
ObjectId(58f3b7c40d77803ba67878ab),A325,14/06/2016,3,24.4,24.6,24.3,75,75,74,19.6,19.7,19.5,992.4,992.8,992.4,0,50,6.1,-3.54,0
ObjectId(58f3b7c40d77803ba67878ac),A325,14/06/2016,4,24,24.4,24,76,76,74,19.4,19.6,19.4,992.2,992.4,992.2,0,62,5.8,-3.54,0
ObjectId(58f3b7c40d77803ba67878ad),A325,14/06/2016,5,24,24.1,23.9,76,76,76,19.5,19.5,19.4,991.8,992.2,991.8,0.7,58,5.1,-3.54,0
ObjectId(58f3b7c40d77803ba67878ae),A325,14/06/2016,2,24.6,25,24.6,74,74,68,19.6,19.6,18.7,992.8,992.8,992.5,0.8,40,9.4,-3.54,0
ObjectId(58f3b7c40d77803ba67878af),A325,14/06/2016,6,23.7,24,23.7,77,77,76,19.3,19.5,19.3,992,992.1,991.8,0,73,5.4,-3.54,0
ObjectId(58f3b7c40d77803ba67878b0),A325,14/06/2016,7,22.6,23.7,22.6,80,80,77,19.1,19.3,19,992.4,992.4,992,0,123,3.4,-3.54,0
ObjectId(58f3b7c40d77803ba67878b1),A325,14/06/2016,8,22.4,22.6,22.3,81,82,80,19,19.2,19,992.7,992.7,992.4,0,102,2,-3.54,0
ObjectId(58f3b7c40d77803ba67878b8),A325,14/06/2016,16,32,32.9,30.4,32,38,32,13.5,15.1,13.5,991.6,992.7,991.6,0,160,7,3091,0
ObjectId(58f3b7c40d77803ba67878ba),A325,14/06/2016,18,33,33.8,32.1,27,30,26,11.4,13.2,11.3,990.4,990.8,990.4,0.4,167,6.6,2107,0
ObjectId(58f3b7c40d77803ba67878bb),A325,14/06/2016,17,32.7,33.8,31.4,30,33,28,12.7,14.2,11.6,990.8,991.6,990.8,0.8,153,6.7,2636,0
ObjectId(58f3b7c40d77803ba67878bc),A325,14/06/2016,20,32.2,33.5,32.1,27,27,25,10.8,11.2,10.3,990.8,990.8,990.5,0.1,109,4.9,527.7,0
ObjectId(58f3b7c40d77803ba67878bd),A325,14/06/2016,21,31.3,32.2,31.3,29,29,27,11.2,11.2,10.8,990.9,990.9,990.7,0,101,4.9,45.02,0
ObjectId(58f3b7c40d77803ba67878be),A325,15/06/2016,0,27.6,29.2,27.6,51,51,35,16.4,16.4,12.3,992.8,992.8,992.1,2.5,47,10.4,-3.54,0
ObjectId(58f3b7c40d77803ba67878bf),A325,14/06/2016,23,29.1,29.6,29,36,36,34,12.3,12.4,11.8,992.1,992.1,991.4,0,78,0,-3.54,0
ObjectId(58f3b7c40d77803ba67878c1),A325,14/06/2016,19,33.2,34,32.8,26,27,25,10.9,12.1,10.8,990.5,990.5,990.4,0,171,6.3,1609,0
ObjectId(58f3b7c40d77803ba67878c3),A325,14/06/2016,22,29.5,31.3,29.4,34,34,29,11.9,11.9,11.2,991.4,991.4,990.9,0,98,0,-3.54,0
ObjectId(58f3b7c40d77803ba67878c4),A325,15/06/2016,3,26.1,26.3,26,68,68,64,19.7,19.7,18.8,992.4,992.8,992.4,0.1,18,4.5,-3.52,0
ObjectId(58f3b7c40d77803ba67878c5),A325,15/06/2016,5,24.8,25.6,24.8,76,76,72,20.3,20.4,20.2,991.7,991.9,991.7,0,334,0,-3.54,0
ObjectId(58f3b7c40d77803ba67878c6),A325,15/06/2016,4,25.6,26.1,25.6,72,72,68,20.2,20.2,19.6,991.9,992.5,991.9,0,55,3.1,-3.54,0
ObjectId(58f3b7c40d77803ba67878c7),A325,15/06/2016,6,24.4,24.8,24.3,79,79,76,20.6,20.7,20,991.6,991.8,991.6,0,53,0,-3.53,0
ObjectId(58f3b7c40d77803ba67878c8),A325,15/06/2016,8,23.6,23.9,23.6,83,83,81,20.5,20.5,20.4,992.3,992.3,992,0,102,0,-3.54,0
ObjectId(58f3b7c40d77803ba67878c9),A325,15/06/2016,7,23.9,24.4,23.9,81,81,79,20.5,20.6,20.4,992,992,991.6,0,126,0,-3.54,0
ObjectId(58f3b7c40d77803ba67878ca),A325,15/06/2016,9,23.9,23.9,23.6,79,83,79,20.1,20.5,20.1,992.8,992.8,992.3,0,85,2,12,0
ObjectId(58f3b7c40d77803ba67878d0),A325,15/06/2016,18,32.6,34.4,32.5,28,29,26,11.9,12.7,11.4,989.8,989.9,989.7,0,134,7.8,1876,0
ObjectId(58f3b7c40d77803ba67878d1),A325,15/06/2016,16,32.6,33.9,31.6,28,35,28,11.9,14.5,11.9,990.8,991.9,990.8,1.2,154,7.6,3019,0
ObjectId(58f3b7c40d77803ba67878d2),A325,15/06/2016,19,33.4,34.5,32.6,26,28,26,11.1,12.7,11.1,989.7,989.9,989.7,0.1,149,4.9,1379,0
ObjectId(58f3b7c40d77803ba67878d3),A325,15/06/2016,15,31.6,32.7,30.4,35,40,33,14.2,16.2,13.6,991.9,992.9,991.9,0.2,153,9.9,2664,0
ObjectId(58f3b7c40d77803ba67878d4),A325,15/06/2016,17,32.7,34,32.1,29,29,27,12.3,13.3,11.6,989.9,990.8,989.9,0.5,141,7.8,2408,0
ObjectId(58f3b7c40d77803ba67878d5),A325,15/06/2016,22,27.1,29.2,27.1,40,40,33,12.3,12.6,11.2,991,991,990.6,0,119,0,-3.54,0
ObjectId(58f3b7c40d77803ba67878d6),A325,15/06/2016,21,29.2,32.9,29.2,33,33,26,11.1,11.4,10.3,990.6,990.6,990.2,0,155,0,30,0
ObjectId(58f3b7c40d77803ba67878d7),A325,16/06/2016,0,24.8,26.8,24.8,50,50,45,13.7,14.2,13.6,992,992,991.7,0,347,0,-3.54,0
ObjectId(58f3b7c40d77803ba67878d8),A325,16/06/2016,2,25.7,26.7,25.7,65,65,58,18.5,18.5,17.7,992.4,992.6,992.4,0,63,4.7,-3.54,0
ObjectId(58f3b7c40d77803ba67878d9),A325,16/06/2016,1,26.7,27.3,24.6,58,58,50,17.7,17.7,13.8,992.6,992.6,992,0.4,51,4.9,-3.54,0
ObjectId(58f3b7c40d77803ba67878da),A325,16/06/2016,3,25.1,25.7,25,73,73,65,19.9,19.9,18.6,992.2,992.4,992.2,0.2,44,3.7,-3.54,0
ObjectId(58f3b7c40d77803ba67878db),A325,15/06/2016,20,32.9,34,32.8,26,26,25,10.7,11.5,10.5,990.2,990.2,989.7,0,133,4.7,700.7,0
ObjectId(58f3b7c40d77803ba67878dc),A325,15/06/2016,23,26.8,27.4,26,45,46,39,14,14,12.2,991.7,991.7,991,0,190,0,-3.54,0
ObjectId(58f3b7c40d77803ba67878dd),A325,16/06/2016,5,22.9,24.6,22.9,78,78,76,18.8,20.5,18.8,991,991.9,991,0,346,2.2,-3.54,0
ObjectId(58f3b7c40d77803ba67878de),A325,16/06/2016,7,21.7,22.2,21.6,81,81,79,18.3,18.5,18.1,991,991,990.7,0,3,0,-3.54,0
ObjectId(58f3b7c40d77803ba67878df),A325,16/06/2016,8,21.9,21.9,21.5,82,83,81,18.8,18.8,18.2,991.5,991.5,991,0,360,0,-3.54,0
ObjectId(58f3b7c40d77803ba67878e0),A325,16/06/2016,9,21.9,22.1,21.7,82,82,81,18.8,18.9,18.5,991.9,991.9,991.4,0,19,0,9081,0
ObjectId(58f3b7c40d77803ba67878e1),A325,16/06/2016,10,23.7,23.7,21.9,79,82,79,19.9,20,18.8,992.4,992.4,991.9,0,190,0,265.3,0
ObjectId(58f3b7c40d77803ba67878e2),A325,16/06/2016,4,24.6,25.1,24.5,78,78,73,20.4,20.4,20,991.9,992.3,991.9,0,56,3.7,-3.54,0
ObjectId(58f3b7c40d77803ba67878e3),A325,16/06/2016,6,22.2,23,22.2,79,79,77,18.3,18.9,18.3,990.8,991.1,990.8,0,226,0,-3.54,0
ObjectId(58f3b7c40d77803ba67878e4),A325,16/06/2016,11,25.5,25.5,23.7,67,79,67,18.8,20.3,18.8,992.9,993,992.4,0,187,0,492.1,0
ObjectId(58f3b7c40d77803ba67878e7),A325,16/06/2016,16,32.9,33.4,31.5,32,37,32,14.3,15.4,13.5,989.8,990.9,989.8,0.5,173,7.1,3172,0
ObjectId(58f3b7c40d77803ba67878e8),A325,16/06/2016,14,30.8,31,29,42,49,42,16.4,18.5,16.1,992,993,992,0.5,149,6.6,2627,0
ObjectId(58f3b7c40d77803ba67878e9),A325,16/06/2016,15,31.9,32.1,30.2,36,42,36,15.1,16.4,15,990.9,992,990.9,0,153,6.7,3262,0
ObjectId(58f3b7c40d77803ba67878ea),A325,16/06/2016,17,33.1,33.7,32.3,31,34,30,13.5,14.7,13.4,988.7,989.8,988.7,0.4,145,7.2,2848,0
ObjectId(58f3b7c40d77803ba67878eb),A325,16/06/2016,19,33.5,34.2,33.3,28,29,28,12.4,13.6,12.3,988,988.1,988,0.3,169,6,1493,0
ObjectId(58f3b7c40d77803ba67878ec),A325,16/06/2016,20,32.7,33.8,32.7,27,28,27,11.5,12.6,11.5,988.1,988.1,988,0,169,6.7,637.7,0
ObjectId(58f3b7c40d77803ba67878ed),A325,16/06/2016,21,29.1,32.7,29.1,34,34,27,11.8,11.8,11.4,988.3,988.3,988.1,0,175,0,36.34,0
ObjectId(58f3b7c40d77803ba67878ee),A325,16/06/2016,22,26.1,29.1,26.1,43,43,34,12.5,12.9,11.8,988.9,988.9,988.3,0,22,0,-3.54,0
ObjectId(58f3b7c40d77803ba67878ef),A325,16/06/2016,23,26.5,26.6,25,45,49,43,13.5,14.1,12.6,989.7,989.7,988.9,0,88,0,-3.54,0
ObjectId(58f3b7c40d77803ba67878f0),A325,17/06/2016,0,27.3,27.3,24.1,49,53,45,15.6,15.6,12.9,990.6,990.6,989.7,0.4,108,4.5,-3.54,0
ObjectId(58f3b7c40d77803ba67878f1),A325,17/06/2016,1,26,27.5,26,54,54,47,15.9,15.9,14.8,991,991,990.6,2.9,52,7.8,-3.54,0
ObjectId(58f3b7c40d77803ba67878f2),A325,17/06/2016,2,24.9,26,24.9,66,66,54,18.3,18.3,15.9,991.3,991.3,991,0,100,7.8,-3.54,0
ObjectId(58f3b7c40d77803ba67878f3),A325,17/06/2016,3,24.6,25.1,24.6,73,73,66,19.4,19.4,18.1,991.5,991.5,991.3,0,70,0,-3.54,0
ObjectId(58f3b7c40d77803ba67878f4),A325,16/06/2016,18,34,34.2,33,29,31,29,13.4,14,13.1,988.1,988.7,988,0.1,181,6.4,2255,0
ObjectId(58f3b7c40d77803ba67878f5),A325,17/06/2016,4,23.9,24.6,23.9,76,76,73,19.5,19.6,19.1,991,991.5,991,0,54,3.6,-3.54,0
ObjectId(58f3b7c40d77803ba67878f6),A325,17/06/2016,5,23.3,24,23.3,79,79,76,19.4,19.6,19.3,990.6,991,990.6,0,82,0,-3.54,0
ObjectId(58f3b7c40d77803ba67878f7),A325,17/06/2016,6,22.7,23.3,22.5,82,82,79,19.4,19.4,19.1,990.2,990.6,990.2,0,178,0,-3.54,0
ObjectId(58f3b7c40d77803ba67878f8),A325,17/06/2016,8,21.5,22.5,21.3,81,84,81,18.2,19.5,18.2,990.6,990.7,990.3,0,21,0,-3.46,0
ObjectId(58f3b7c40d77803ba67878f9),A325,17/06/2016,7,21.6,22.6,21.6,82,82,81,18.5,19.3,18.5,990.3,990.3,990.1,0,210,0,-3.54,0
ObjectId(58f3b7c40d77803ba67878fa),A325,17/06/2016,11,26,26.1,24,64,72,64,18.6,18.9,18.4,991.8,991.9,991.5,0.2,171,5.3,1337,0
ObjectId(58f3b7c40d77803ba67878fb),A325,17/06/2016,12,28.2,28.2,25.9,54,64,54,18,19.1,17.4,991.8,991.9,991.7,1.2,151,6.5,1961,0
ObjectId(58f3b7c40d77803ba67878fc),A325,17/06/2016,13,29.7,29.9,27.6,47,54,46,17,18.2,16.7,991.3,991.8,991.3,0.3,163,7.5,2830,0
ObjectId(58f3b7c40d77803ba67878fd),A325,17/06/2016,9,22.2,22.2,21.2,79,84,79,18.4,18.8,18.2,990.7,990.7,990.3,0,193,0,11.49,0
ObjectId(58f3b7c40d77803ba67878fe),A325,17/06/2016,10,24,24,22.1,72,79,72,18.8,18.9,18.3,991.5,991.5,990.7,0.1,184,3.5,465.1,0
ObjectId(58f3b7c40d77803ba67878ff),A325,17/06/2016,14,31.5,31.6,29.7,35,47,35,14.3,17.2,14.3,990.6,991.3,990.6,0.1,131,7.6,3044,0
ObjectId(58f3b7c40d77803ba6787900),A325,17/06/2016,15,32.6,32.7,30.9,31,36,30,13.4,14.7,12.7,989.5,990.6,989.5,1.9,142,7.4,2765,0
ObjectId(58f3b7c40d77803ba6787901),A325,17/06/2016,16,33.5,33.5,31.6,27,31,27,11.9,13.7,11.5,988.2,989.5,988.2,0.2,144,7.5,2644,0
ObjectId(58f3b7c40d77803ba6787902),A325,17/06/2016,17,33.7,34.5,32.1,24,29,24,10.5,12.7,10.3,987.3,988.3,987.3,0.1,124,8.3,2665,0
ObjectId(58f3b7c40d77803ba6787903),A325,17/06/2016,18,33.6,34.4,33.3,24,26,24,10.2,11.7,10.2,987,987.3,986.9,0.3,164,7.3,2036,0
ObjectId(58f3b7c40d77803ba6787904),A325,17/06/2016,19,34.1,34.5,33.3,22,24,21,9.1,10.6,8.9,986.8,987,986.8,0.7,118,6.1,1532,0
ObjectId(58f3b7c40d77803ba6787905),A325,17/06/2016,20,32.8,34.2,32.8,23,23,21,8.7,9.4,8.4,987.2,987.2,986.8,0.3,127,5.4,651.5,0
ObjectId(58f3b7c40d77803ba6787906),A325,17/06/2016,21,30,32.8,30,27,27,23,9.1,9.2,8.8,987.8,987.8,987.2,0,89,4.7,37.31,0
ObjectId(58f3b7c40d77803ba6787907),A325,17/06/2016,22,28.5,30,28.1,30,30,27,9.1,9.2,8.7,988.5,988.5,987.8,0,56,2,-3.54,0
ObjectId(58f3b7c40d77803ba6787908),A325,17/06/2016,23,26.5,28.6,26.5,32,32,29,8.5,9.1,8.1,989.4,989.4,988.5,0,64,0.6,-3.54,0
ObjectId(58f3b7c40d77803ba6787909),A325,18/06/2016,0,27,27.7,25.6,50,50,32,15.6,15.6,8.2,990,990,989.4,2.1,49,7.1,-3.54,0
ObjectId(58f3b7c40d77803ba678790a),A325,18/06/2016,1,25.8,27,25.8,59,59,50,17.1,17.1,15.7,990.3,990.3,990,1.5,52,9.9,-3.54,0
ObjectId(58f3b7c40d77803ba678790b),A325,18/06/2016,2,24.9,25.8,24.9,67,67,59,18.4,18.4,17,990.7,990.7,990.3,0.5,30,9.9,-3.54,0
ObjectId(58f3b7c40d77803ba678790c),A325,18/06/2016,3,24.5,24.9,24.4,74,74,67,19.5,19.5,18.4,990.5,990.8,990.5,1.1,32,5.6,-3.54,0
ObjectId(58f3b7c40d77803ba678790d),A325,18/06/2016,4,24.3,24.5,24.1,78,78,74,20.2,20.2,19.5,989.9,990.5,989.9,0.1,42,7.7,-3.54,0
ObjectId(58f3b7c40d77803ba678790e),A325,18/06/2016,5,23.1,24.4,23.1,79,79,78,19.2,20.3,19.2,990,990.2,989.9,0,160,4.1,-3.54,0
ObjectId(58f3b7c40d77803ba678790f),A325,18/06/2016,8,23.1,23.8,23,77,77,73,18.8,18.9,18.4,989.9,989.9,989.7,0,48,0,-3.34,0
ObjectId(58f3b7c40d77803ba6787910),A325,18/06/2016,9,23.8,23.8,23.1,75,77,75,19.1,19.1,18.8,990.7,990.7,989.9,0,126,0,10.42,0
ObjectId(58f3b7c40d77803ba6787911),A325,18/06/2016,6,23.2,23.3,22.8,78,79,78,19.2,19.4,19,989.6,990,989.6,0,202,0,-3.24,0
ObjectId(58f3b7c40d77803ba6787912),A325,18/06/2016,10,24.2,24.3,23.7,73,75,73,19.1,19.3,18.8,991.4,991.4,990.7,0,148,0,123.4,0
ObjectId(58f3b7c40d77803ba6787913),A325,18/06/2016,11,26.3,26.3,24.2,62,73,62,18.5,19.2,17.9,991.7,991.7,991.4,0,187,0,1042,0
ObjectId(58f3b7c40d77803ba6787914),A325,18/06/2016,12,28.5,28.6,26.1,57,63,57,19.1,19.8,18.2,991.8,991.8,991.6,0,155,0,1700,0
ObjectId(58f3b7c40d77803ba6787915),A325,18/06/2016,13,29.4,29.7,27.8,48,57,48,17.4,19.2,17.2,991.8,991.9,991.8,0.2,114,5,2175,0
ObjectId(58f3b7c40d77803ba6787916),A325,18/06/2016,14,29.8,30.9,28.9,45,49,44,16.5,18,16.3,991.1,991.8,991.1,0.1,183,4.5,1798,0
ObjectId(58f3b7c40d77803ba6787917),A325,18/06/2016,17,33.1,33.8,31.7,32,35,31,14,14.8,13.5,987.9,989,987.9,0,140,3.3,1989,0
ObjectId(58f3b7c40d77803ba6787918),A325,18/06/2016,16,32.4,33,31.1,34,38,33,14.6,15.7,13.9,989,990.1,989,0,143,4.6,2713,0
ObjectId(58f3b7c40d77803ba6787919),A325,18/06/2016,18,32.6,34,32.1,31,34,31,13.2,14.8,13.2,987.5,987.9,987.4,0,99,4.2,1429,0
ObjectId(58f3b7c40d77803ba678791a),A325,18/06/2016,19,33.4,34,32.5,28,31,28,12.6,14.1,12.3,987.5,987.5,987.3,0,155,3.6,1433,0
ObjectId(58f3b7c40d77803ba678791b),A325,18/06/2016,20,32.3,33.8,32.3,30,30,28,12.3,12.9,12,987.8,987.8,987.5,0,122,3.8,526.5,0
ObjectId(58f3b7c40d77803ba678791c),A325,18/06/2016,21,30.7,32.3,30.7,32,32,30,12.1,12.4,12.1,988.4,988.4,987.8,0,108,0,36.49,0
ObjectId(58f3b7c40d77803ba678791d),A325,18/06/2016,22,28.1,30.7,28.1,38,38,32,12.6,12.9,12,988.8,988.8,988.3,0,42,0,-3.54,0
ObjectId(58f3b7c40d77803ba678791e),A325,18/06/2016,7,23.5,23.5,23.2,75,78,75,18.9,19.3,18.9,989.7,989.7,989.4,0,114,0,-2.88,0
ObjectId(58f3b7c40d77803ba678791f),A325,18/06/2016,15,31.6,32.1,29.7,38,45,38,15.5,16.9,15.5,990.1,991.1,990.1,0,139,5.4,2490,0
ObjectId(58f3b7c40d77803ba6787920),A325,18/06/2016,23,27.8,28.1,25.8,46,46,38,15.1,15.1,12.4,989.7,989.7,988.8,0.6,49,6.3,-3.54,0
ObjectId(58f3b7c40d77803ba6787921),A325,19/06/2016,0,27.1,27.9,27.1,50,50,46,15.8,15.8,15.1,990.3,990.3,989.7,3,50,9.5,-3.54,0
ObjectId(58f3b7c40d77803ba6787922),A325,19/06/2016,1,26.2,27.1,26.2,57,57,50,17.1,17.1,15.8,990.9,990.9,990.3,2.2,51,9,-3.54,0
ObjectId(58f3b7c40d77803ba6787923),A325,19/06/2016,3,25,25.4,25,73,73,70,19.9,19.9,19.5,991,991.3,991,0.5,37,7.4,-3.54,0
ObjectId(58f3b7c40d77803ba6787924),A325,19/06/2016,4,24.6,25,24.6,76,76,73,20,20.1,19.9,990.7,991,990.7,0.4,30,7.5,-3.54,0
ObjectId(58f3b7c40d77803ba6787925),A325,19/06/2016,7,22.6,23.3,22.6,83,83,80,19.6,19.8,19.5,990.3,990.4,990,0,130,0,-3.54,0
ObjectId(58f3b7c40d77803ba6787926),A325,19/06/2016,6,23.3,24.5,23.3,80,80,77,19.7,20.1,19.7,990.3,991,990.3,0,119,4.8,-3.54,0
ObjectId(58f3b7c40d77803ba6787927),A325,19/06/2016,9,21.8,22,21.6,86,86,85,19.3,19.4,19.1,991.2,991.2,990.7,0,166,0,12.34,0
ObjectId(58f3b7c40d77803ba6787928),A325,19/06/2016,8,22,22.6,22,85,85,83,19.3,19.8,19.3,990.7,990.7,990.3,0,155,0,-3.54,0
ObjectId(58f3b7c40d77803ba6787929),A325,19/06/2016,10,24.5,24.5,21.8,79,86,79,20.5,20.8,19.3,991.7,991.7,991.2,0,115,0,439.1,0
ObjectId(58f3b7c40d77803ba678792a),A325,19/06/2016,11,26.5,26.7,24.5,65,79,65,19.3,20.8,19.2,992.2,992.3,991.7,0,135,0,1302,0
ObjectId(58f3b7c40d77803ba678792b),A325,19/06/2016,12,29,29,26.5,48,65,48,16.8,19.6,16.6,992.3,992.3,992.2,1.2,128,6.7,2093,0
ObjectId(58f3b7c40d77803ba678792c),A325,19/06/2016,13,29.9,30.4,28.8,42,48,41,15.7,16.9,15.1,991.8,992.3,991.8,0,122,8,2712,0
ObjectId(58f3b7c40d77803ba678792d),A325,19/06/2016,14,31.6,31.9,30,33,42,33,13.2,15.9,13.1,990.9,991.8,990.9,1.3,124,7.1,3102,0
ObjectId(58f3b7c40d77803ba678792e),A325,19/06/2016,15,33,33.4,31.5,29,33,29,12.8,13.7,12.4,989.8,990.9,989.8,0.1,132,7.3,3245,0
ObjectId(58f3b7c40d77803ba678792f),A325,19/06/2016,5,24.5,24.7,24.5,77,77,75,20.1,20.2,20,990.6,990.7,990.5,0.3,52,5.5,-3.54,0
ObjectId(58f3b7c40d77803ba6787930),A325,19/06/2016,2,25.4,26.2,25.4,70,70,57,19.5,19.5,17.1,991.2,991.2,990.8,0.4,36,8.5,-3.54,0
ObjectId(58f3b7c40d77803ba6787931),A325,19/06/2016,16,34.2,34.2,32.7,26,30,26,11.9,13.2,11.4,988.8,989.8,988.8,1.1,132,7,3113,0
ObjectId(58f3b7c40d77803ba6787932),A325,19/06/2016,17,34.2,34.6,33.3,24,26,23,10.7,11.9,9.8,987.6,988.8,987.6,0,163,7,2857,0
ObjectId(58f3b7c40d77803ba6787933),A325,19/06/2016,18,35.1,35.1,34,22,24,22,10.1,10.8,9.7,987.2,987.6,987.1,1.3,119,7.8,2288,0
ObjectId(58f3b7c40d77803ba6787934),A325,19/06/2016,19,34.3,35.3,34.3,21,23,21,9.1,10.3,8.8,987.1,987.2,987,0.7,119,7.5,1511,0
ObjectId(58f3b7c40d77803ba6787935),A325,19/06/2016,20,33.4,34.3,33.4,23,23,21,9.5,9.5,8.3,987.3,987.3,987.1,0,117,7.1,650.4,0
ObjectId(58f3b7c40d77803ba6787936),A325,19/06/2016,21,30.9,33.4,30.9,28,28,23,10,10,9.5,987.6,987.6,987.2,0,75,3.3,39.76,0
ObjectId(58f3b7c40d77803ba6787937),A325,19/06/2016,22,28.5,30.9,28.5,31,31,28,9.8,10,9.7,988,988,987.6,0,52,0,-3.54,0
ObjectId(58f3b7c40d77803ba6787938),A325,19/06/2016,23,27.8,28.7,26.8,54,54,31,17.8,17.8,9.8,988.8,988.8,988,3.5,44,12.1,-3.54,0
ObjectId(58f3b7c40d77803ba6787939),A325,20/06/2016,23,29.6,30.4,29.6,40,40,35,14.4,14.4,13.3,988.3,988.3,987.5,0,125,0,-3.54,0
ObjectId(58f3b7c40d77803ba678793a),A325,20/06/2016,1,25.7,26.7,25.7,69,69,63,19.6,19.6,19,989.9,989.9,989.4,1.2,32,9.7,-3.54,0
ObjectId(58f3b7c40d77803ba678793b),A325,20/06/2016,2,25.1,25.7,25.1,74,74,69,20.2,20.2,19.6,990,990.1,989.9,0.6,49,8.4,-3.54,0
ObjectId(58f3b7c40d77803ba678793c),A325,20/06/2016,5,25.2,25.2,25.1,76,77,76,20.7,20.7,20.6,989.3,990,989.3,0,74,0,-3.28,0
ObjectId(58f3b7c40d77803ba678793d),A325,20/06/2016,4,25.1,25.1,25,77,77,76,20.7,20.7,20.5,990,990.3,990,0,94,5.8,-2.82,0
ObjectId(58f3b7c40d77803ba678793e),A325,20/06/2016,3,25.1,25.1,25,76,76,74,20.5,20.5,20.2,990.1,990.1,989.9,0.5,55,7.9,-3.53,0
ObjectId(58f3b7c40d77803ba678793f),A325,20/06/2016,6,24.8,25.3,24.8,76,76,75,20.2,20.7,20.2,988.9,989.3,988.8,0,73,0,-3.3,0
ObjectId(58f3b7c40d77803ba6787940),A325,20/06/2016,7,24.9,25,24.6,72,76,72,19.6,20.2,19.5,989.3,989.3,988.9,0.1,86,6.2,-3.54,0
