record,pressao_atm_max,pressao_atm_min,chuva_mm,temp_ar_max,temp_ar_min,umid_relat_max,umid_relat_min,rad_solar_total,temp_max,temp_min,temp_ar_media,umid_relat_media,vento_veloc,rad_solar_media,et0
22653,620.302,599.799,0,21.958,21.456,86.455,83.191,1974.2,19.3618,18.7658,21.7194,84.6561,0.300833,5.48389,0.00647323
22654,620.336,599.737,0,21.827,21.436,85.148,83.035,1999.48,18.9517,18.7422,21.6254,84.0673,0.737431,5.55412,0.0115245
22655,620.302,599.744,0,22.93,21.666,83.273,78.718,2394.42,19.1281,18.6826,22.1384,81.5935,0.173333,6.65118,0.00848882
22656,620.311,599.722,0,25.426,22.9,78.722,62.148,3192.62,19.2327,17.4893,24.0861,71.0015,0.689861,8.86838,0.0264382
22657,600.931,599.734,0,27.728,25.216,62.617,48.561,3712.3,17.6784,15.8122,26.4233,55.6478,2.07132,10.3119,0.0943457
22658,620.351,599.817,0,29.478,27.428,51.05,42.214,4350.88,16.7283,15.076,28.608,45.658,1.5784,12.0858,0.0962153
22659,601.349,599.722,0,31.33,29,45.132,37.979,4639.39,16.7317,14.7641,30.2136,40.8813,1.86153,12.8872,0.123224
22660,620.104,599.829,0,32.748,30.16,43.303,35.91,4882.69,16.9601,15.0266,31.3973,38.7867,1.51542,13.563,0.109908
22661,620.11,599.872,0,33.267,31.38,40.747,34.818,4872.69,16.8244,15.1471,32.3267,37.0629,1.72826,13.5352,0.127678
22662,620.043,599.921,0,34.416,32.226,38.399,32.732,4586.77,17.2942,15.2242,33.3737,35.0111,1.75743,12.741,0.135016
22663,620.153,599.945,0,35.822,33.177,36.696,30.394,4252.62,17.0114,15.1095,34.3451,33.0404,1.59146,11.8128,0.128787
22664,601.019,599.768,0,35.783,33.787,33.792,28.888,3727.58,16.5492,14.5403,34.728,31.2136,1.58576,10.3544,0.131261
22665,600.998,599.921,0,35.195,33.577,33.48,30.728,2785.82,16.204,14.7939,34.2778,32.0678,1.26743,7.7384,0.104133
22666,620.11,599.75,0,34.044,31.608,36.115,31.602,2139.5,15.1501,14.2788,32.5939,34.0733,0.729236,5.94305,0.059797
22667,600.876,599.857,0,31.74,28.93,44.379,35.56,2055.75,15.7129,14.365,30.0137,39.2949,0.0194445,5.71042,0.00438925
22668,620.031,599.887,0,29.5,26.957,65.398,41.566,2077,19.9531,14.5702,28.226,58.4029,2.32729,5.76946,0.0715204
22669,620.031,599.765,0,26.968,25.156,74.832,65.425,2183.75,20.405,19.9488,26.018,70.566,2.15403,6.06598,0.0457551
22670,619.936,599.841,0,25.156,24.182,79.132,74.832,2255.1,20.4611,20.347,24.5632,77.656,2.10229,6.26415,0.033223
22671,620.375,599.899,0,24.194,23.662,81.592,79.128,2267.32,20.4588,20.3363,23.9128,80.6582,1.77972,6.2981,0.0257712
22672,619.936,599.857,0,23.672,23.281,82.016,81.523,2222.71,20.3588,20.0334,23.469,81.766,1.40556,6.1742,0.0208134
22673,619.921,599.799,0,23.35,23.01,82.289,81.77,2163.13,20.0922,19.816,23.1678,82.0421,1.41736,6.00869,0.0204114
22674,620.336,599.71,0,23.11,22.85,81.906,80.308,2174.08,19.8277,19.3788,22.9875,81.2255,1.72583,6.0391,0.0238631
22675,620.342,599.734,0,22.87,22.258,81.936,80.699,2125.55,19.4249,19.0175,22.6157,81.187,1.0025,5.90429,0.0167549
22676,600.323,599.722,0,22.388,21.225,85.535,81.205,2029.45,19.078,18.5994,21.8074,83.0965,0.185,5.63735,0.00537543
22677,600.07,599.887,0,21.244,20.282,89.324,85.535,1915.72,18.7999,18.3597,20.674,87.6478,0,5.32143,0.00244574
22679,620.278,599.765,0,22.57,20.672,88.785,79.785,2008.7,19.2891,18.7567,21.4906,86.0451,0,5.57973,0.00463686
22680,620.348,599.811,0,25.426,22.589,79.878,64.378,2916.63,18.983,17.9185,23.9415,72.1827,1.06882,8.10174,0.0344263
22681,619.899,599.765,0,27.99,25.114,64.794,53.307,3549.44,18.2323,17.289,26.5016,58.5062,2.07194,9.85955,0.088597
22682,620.324,599.747,0,29.9,27.358,54.724,45.224,4330.24,17.8886,16.4542,28.6865,49.9777,2.05139,12.0284,0.110666
22683,606.322,599.725,0,31.4,29.32,47.691,40.366,4753.15,17.5377,15.8528,30.4293,44.0045,1.90292,13.2032,0.120053
22684,620.107,599.75,0,33.107,30.119,44.89,36.447,4904.56,17.6371,15.6584,31.6551,39.978,2.16222,13.6238,0.145716
22685,620.055,599.795,0,33.497,31.041,42.392,35.996,4399.56,17.8656,15.7291,32.3028,38.5406,2.50799,12.221,0.169408
22686,600.983,599.902,0,34.306,32.136,40.122,33.529,4384.03,17.3657,15.7723,33.2509,36.4421,2.28417,12.1779,0.164282
22687,600.931,599.841,0,35.125,33.058,37.767,30.728,4078.34,17.1702,15.3097,33.9726,34.0989,2.26437,11.3287,0.170138
22688,620.098,599.771,0,35.423,33.787,34.669,29.607,3481.38,16.4088,14.8425,34.6683,31.6885,1.84569,9.67049,0.14807
22689,620.378,599.872,0,35.714,33.587,32.576,29.48,2726.4,15.8493,14.5368,34.4906,31.1873,1.59972,7.57332,0.129674
22690,620.208,599.734,0,34.265,32.168,34.796,31.278,2132.03,15.2947,14.3955,33.0327,33.2074,0.971805,5.9223,0.0783768
22691,620.116,599.875,0,32.207,30.49,38.208,34.589,2030.19,14.8579,14.5052,31.1639,36.7222,0.0670139,5.63943,0.00782879
22692,619.82,599.789,0,30.57,28.56,61.325,37.808,2040.24,20.4305,14.5147,29.6802,49.6118,1.20944,5.66733,0.0565848
22693,620.086,599.756,0,28.548,26.758,70.882,61.351,2131.31,21.0789,20.3845,27.5116,66.9448,2.16604,5.9203,0.0536013
22694,620.073,599.716,0,26.789,25.788,76.066,70.73,2238.89,21.2678,20.9897,26.2886,73.092,2.01437,6.21914,0.0406502
22695,620.433,599.75,0,25.776,25.184,80.748,76.154,2284.97,21.6806,21.2714,25.4743,78.7391,1.98958,6.34715,0.0315577
22696,620.296,599.811,0,25.196,25.036,81.5,80.716,2333.74,21.7382,21.6178,25.1045,81.2331,2.3775,6.4826,0.0308411
22697,620.351,599.811,0,25.066,24.754,81.894,81.254,2316.63,21.671,21.4085,24.9295,81.4838,1.74201,6.43508,0.0252169
22698,620.372,599.737,0,24.854,24.154,83.804,80.73,2214.77,21.4703,21.2171,24.4961,82.6069,1.58424,6.15214,0.0221117
22699,620.348,599.826,0,24.163,23.632,84.98,83.203,2094.02,21.2435,20.789,23.8212,84.2979,1.08896,5.81673,0.0155608
22700,600.931,599.722,0,24.003,23.742,83.816,81.508,2086.32,20.8874,20.6073,23.9049,82.4366,1.65729,5.79534,0.0224435
22701,605.818,599.78,0,23.984,23.802,82.078,81.476,2066.95,20.6477,20.5462,23.8935,81.6994,1.41319,5.74152,0.0210754
22702,619.939,599.734,0,23.812,23.452,83.613,82.046,2074.39,20.6106,20.5032,23.6073,82.9638,1.1709,5.7622,0.0173927
22703,601.801,599.722,0,23.822,23.441,83.438,81.73,2214.71,20.6076,20.4832,23.5832,82.9606,1.04701,6.15198,0.0216262
22704,619.847,599.89,0,26.976,23.822,81.855,68.57,3168.8,21.0712,20.2422,25.3487,75.5248,1.3434,8.80223,0.0382917
22705,619.969,599.783,0,28.791,25.936,70.701,58.589,2902.97,20.5637,19.3196,26.729,66.4285,1.57542,8.0638,0.0578415
22706,620.336,599.737,0,30.548,27.999,60.153,51.285,4200.66,20.4123,18.9229,29.0304,56.3499,2.83444,11.6685,0.127227
22707,619.96,599.795,0,31.589,29.439,54.322,48.483,4542.08,20.0459,18.9342,30.625,51.1252,2.72778,12.6169,0.142155
22708,620.055,599.811,0,32.539,30.25,52.604,44.216,3642.08,20.1946,18.4622,31.3382,47.8461,2.0684,10.1169,0.120113
22709,620.125,599.75,0,34.794,31.138,48.787,39.503,3784.74,19.917,18.3557,32.3634,44.8733,2.04986,10.5132,0.128088
22710,619.979,599.71,0,34.665,32.199,47.085,38.762,4084.08,19.7867,18.1307,33.4426,41.8684,1.91035,11.3447,0.129706
22711,620.031,599.857,0,34.685,32.248,42.23,37.978,2930.76,19.1331,17.4579,33.165,40.7348,1.96667,8.141,0.132338
22712,620.156,599.747,0,35.394,32.438,42.152,36.646,2657.32,18.8473,17.4292,33.243,40.4117,1.42986,7.38146,0.100438
22713,620.15,599.737,0,35.035,32.449,41.322,36.967,2593.33,18.4413,17.4903,33.5127,39.4446,1.14014,7.20368,0.0838819
22714,600.971,599.811,0,32.937,32.258,42.359,40.647,2077.28,18.0829,17.4748,32.5524,41.2523,1.18222,5.77024,0.0818546
22715,620.107,599.75,0,32.277,31.15,46.585,41.933,1984.36,18.5544,17.7072,31.4957,44.5687,1.14847,5.5121,0.0619807
22716,620.137,599.854,0,31.32,27.72,66.746,46.517,2039.45,21.0483,18.5129,29.0192,61.173,2.69757,5.66514,0.0749663
22717,620.092,599.777,0,27.708,25.886,74.976,66.742,2156.02,21.1815,20.9728,26.7434,71.1402,2.46625,5.98894,0.0497905
22718,619.942,599.918,0,25.897,25.056,78.884,75.037,2238.89,21.2345,21.1145,25.4366,77.2404,1.98903,6.21914,0.0335644
22719,620.4,599.887,0,25.066,24.464,82.646,78.848,2237.74,21.3641,21.1213,24.6855,81.1785,1.34743,6.21593,0.0215757
22720,619.884,599.786,0,24.504,24.144,85.367,82.619,2256.04,21.5839,21.3419,24.3155,84.0194,1.73479,6.26679,0.0215546
22721,620.397,599.933,0,24.144,23.722,87.242,85.355,2224.01,21.5855,21.4723,23.9483,86.2198,1.01417,6.17782,0.013465
22724,600.922,599.795,0,23.872,23.572,87.104,81.945,2174.17,21.3671,20.5933,23.7553,84.8035,1.3591,6.03935,0.0174256
22725,620.287,599.762,0,23.932,23.782,81.941,81.285,2168.54,20.6026,20.4143,23.8755,81.4782,1.51764,6.02371,0.0223603
22726,619.908,599.872,0,23.812,23.452,81.445,81.09,2077.29,20.4506,20.0841,23.6689,81.2403,0.973264,5.77026,0.0168004
22727,600.904,599.725,0,23.993,23.441,81.318,78.514,2219.72,20.0988,19.9391,23.6512,80.078,1.41535,6.16589,0.0307389
22728,620.07,599.765,0,26.476,23.762,78.96,68.27,3109.97,20.4347,19.8778,24.9896,74.4681,1.76181,8.63882,0.0482706
22729,620.006,599.799,0,29.048,26.198,68.758,56.792,3735.04,20.3951,19.3841,27.4703,63.2458,1.96132,10.3751,0.0777297
22730,619.972,599.704,0,30.84,28.65,58.746,50.845,4411.7,20.1725,19.1983,29.7029,54.7626,2.06556,12.2547,0.103586
22731,619.936,599.887,0,32.457,29.638,54.9,45.626,4391.73,20.2521,18.7018,31.1066,50.134,1.5543,12.1992,0.0918808
22732,620.079,599.71,0,33.117,30.81,50.826,43.265,4317.26,20.2187,18.3069,31.9015,46.672,1.8234,11.9924,0.112753
22733,620.104,599.823,0,35.074,31.109,48.184,37.367,4248.6,19.8693,17.968,32.9779,42.7049,1.78576,11.8017,0.120324
22734,620.119,599.921,0,35.534,32.367,44.322,36.035,3702.15,19.982,17.6128,33.8945,39.6623,1.34007,10.2838,0.0992427
22735,620.107,599.795,0,35.861,33.128,41.91,34.103,4020.51,19.3782,16.5403,34.8035,36.7325,1.57875,11.1681,0.121669
22736,620.107,599.768,0,36.65,33.437,39.012,31.882,3068.35,18.8089,16.4519,35.1119,34.8711,1.31701,8.52321,0.105373
22737,620.397,599.957,0,35.644,33.257,40.082,33.113,2703.61,18.4915,16.6796,34.7582,35.3827,0.682222,7.51003,0.0583207
22738,600.958,599.902,0,34.146,32.768,38.241,34.933,2037.23,17.1234,16.1194,33.5116,36.3252,0.57132,5.65897,0.0472945
22739,600.888,599.765,0,32.768,31.451,40.8,37.587,1990.72,17.0163,16.1614,31.8418,39.483,0,5.52977,0.00303778
22740,620.058,599.841,0,31.888,28.278,59.101,39.25,1991.23,19.5588,16.2466,30.6,46.6638,1.07472,5.53121,0.0556589
22741,620.083,599.832,0,28.259,26.257,69.32,59.158,2023.09,20.225,19.5328,27.2084,64.2876,1.76188,5.61971,0.0499648
22742,620.021,599.86,0,26.266,25.156,76.238,69.384,2105.03,20.7475,20.2177,25.662,72.6151,1.8275,5.84731,0.0380657
22743,619.945,599.78,0,25.216,24.424,83.344,76.207,2223.83,21.4566,20.6958,24.7468,80.3634,1.49146,6.17731,0.0239554
22744,620.378,599.835,0,24.494,24.394,84.474,83.371,2273.48,21.7017,21.4481,24.4535,84.2179,1.57701,6.31521,0.0202175
22745,620.409,599.85,0,24.453,24.182,85.09,84.41,2312.76,21.6925,21.5242,24.3588,84.6471,1.67257,6.42432,0.02041
22746,620.327,599.887,0,24.292,24.132,85.277,84.258,2292.12,21.5725,21.4116,24.1991,84.784,1.63917,6.367,0.0198961
22747,620.366,599.924,0,24.253,23.722,84.871,84.222,2199.01,21.4446,21.0262,24.0006,84.4622,0.947847,6.10835,0.0142637
22748,620.302,599.814,0,23.732,23.041,85.896,84.859,2088.84,21.0525,20.5349,23.2894,85.361,0.944861,5.80234,0.0132054
22749,619.847,599.86,0,23.08,22.57,87.062,85.617,2065.11,20.5717,20.2198,22.7717,86.3344,0.625,5.73642,0.00950713
22750,600.275,599.969,0,22.619,21.666,88.916,86.398,2016.33,20.2556,19.7188,22.0518,88.0957,0.0170139,5.60091,0.00277772
22751,620.263,599.768,0,23.682,21.606,89.326,78.378,2342.85,20.0965,19.6461,22.4564,85.374,0.116042,6.50791,0.00697655
22752,620.339,599.841,0,25.878,23.542,78.632,63.804,3168.64,19.7205,18.3154,24.7202,70.9857,1.77139,8.80177,0.0540325
22753,620.345,599.765,0,28.701,25.827,64.541,53.134,3710.98,19.0616,17.9711,27.5012,57.9352,1.56521,10.3083,0.0732139
22754,620.009,599.734,0,30.25,27.82,55.874,47.133,4260.11,18.7224,17.4676,29.0405,51.6611,2.01,11.8336,0.10604
22755,620.092,599.841,0,32.08,29.22,52.089,41.914,4684.7,18.8775,17.0399,30.7946,45.7542,1.77465,13.0131,0.110666
22756,620.061,599.805,0,33.657,31.589,44.263,37.646,4823.61,18.6132,16.9261,32.5176,40.9647,2.20188,13.3989,0.147672
22757,620.067,599.841,0,34.505,32.718,41.928,35.621,4835.61,19.0803,16.4923,33.6912,37.9723,1.68965,13.4323,0.126232
22758,620.092,599.854,0,36.322,33.577,38.511,30.474,4582.78,18.6228,15.8939,34.7299,34.4543,1.76264,12.7299,0.139298
22759,600.949,599.817,0,36.52,34.416,35.613,28.54,4015.01,17.8465,15.2869,35.6296,31.1068,1.98556,11.1528,0.16255
22760,620.067,599.863,0,37.388,35.414,31.979,26.415,3324.48,16.7255,14.6923,36.4817,28.7504,1.35778,9.23465,0.120624
22761,620.104,599.89,0,36.99,34.953,29.195,26.234,2644.29,15.5296,13.5717,36.0849,27.7015,1.08368,7.34525,0.0983214
22762,600.968,599.786,0,35.534,33.876,30.214,27.734,2069.21,14.9138,13.7862,34.9557,28.7441,0.470417,5.74781,0.0452489
22763,620.092,599.78,0,34.015,29.701,55.212,29.596,2009.78,19.7769,13.7399,32.5683,35.0579,0.799305,5.58271,0.0551966
22764,620.452,599.844,0,29.689,27.29,65.789,55.205,2042.81,20.4285,19.7276,28.2741,61.7614,2.46555,5.67447,0.0683761
22765,620.394,599.863,0,27.298,25.788,74.224,65.818,2112.2,20.8811,20.3146,26.5797,69.5829,2.00611,5.86723,0.0458646
22766,620.443,599.698,0,25.788,24.876,80.054,74.254,2214.36,21.2572,20.8384,25.297,77.3372,2.12674,6.15101,0.0346449
22767,619.875,599.734,0,24.915,24.453,81.648,80.027,2274.75,21.2752,21.1024,24.6749,80.9242,1.69194,6.31874,0.0252368
22768,619.936,599.771,0,24.494,24.124,82.32,81.558,2203.82,21.1672,20.907,24.2968,81.9687,1.43882,6.12172,0.0213847
22769,620.348,599.737,0,24.202,23.872,82.46,81.781,2184.15,20.9211,20.7022,24.0335,82.1452,1.49347,6.06708,0.0215205
22770,620.375,599.765,0,23.903,23.502,83.172,82.371,2126.49,20.7351,20.4006,23.6643,82.8016,1.13007,5.90691,0.0172129
22771,620.339,599.747,0,23.542,23.03,84.164,82.436,2082.61,20.4384,20.0331,23.247,83.2233,1.01146,5.78504,0.0154717
22772,600.907,599.747,0,23.1,22.148,85.365,82.878,2036.83,20.0535,19.5586,22.4644,84.7649,0.186736,5.65785,0.00517289
22773,600.891,599.734,0,22.198,21.586,86.57,85.25,1954.2,19.626,19.1399,21.8444,86.0474,0.030625,5.42834,0.00291599
22774,600.852,599.78,0,21.746,20.734,89.738,85.41,1890.48,19.3156,18.9563,21.3456,87.2765,0.00756944,5.25132,0.00252513
22775,600.082,599.841,0,23.43,20.984,89.191,76.808,2271.47,19.8515,19.1063,21.9933,85.4556,0.11625,6.30965,0.00678511
22776,620.336,599.814,0,25.997,23.392,76.812,63.599,3117.51,19.2578,18.4302,24.6448,70.717,1.88778,8.65975,0.057054
22777,619.847,599.823,0,28.6,25.836,64.57,53.765,3754.75,19.0381,17.9184,27.2978,58.8673,1.65882,10.4299,0.0749979
22778,600.901,599.826,0,30.41,27.778,56.886,46.328,4336.12,18.9692,16.9807,29.0355,51.4179,2.2534,12.0448,0.117072
22779,620.043,599.78,0,31.659,29.298,49.171,42.263,4750.71,18.4608,16.9108,30.6514,45.645,1.9725,13.1964,0.120791
22780,620.031,599.814,0,33.136,30.65,46.259,36.509,4870.5,18.8712,15.9998,32.2167,40.9977,2.41188,13.5292,0.158484
22781,620.079,599.698,0,34.665,32.367,40.14,31.86,4828.37,17.5799,15.2567,33.6528,35.4983,2.32736,13.4121,0.171309
22782,620.287,599.866,0,35.761,33.955,35.142,29.159,4513.02,16.5629,14.5414,34.8536,31.5528,1.98701,12.5361,0.160829
22783,620.11,599.89,0,36.34,34.044,33.23,26.762,3977.45,16.2459,13.8043,35.3932,29.2698,1.87458,11.0485,0.157929
22784,620.095,599.841,0,36.111,34.774,31.108,26.753,3271.47,15.8804,13.7513,35.6226,28.2166,1.86132,9.08743,0.158186
22785,620.107,599.884,0,35.912,34.275,30.05,26.012,2557.76,14.5003,13.018,35.0218,27.9514,1.39389,7.1049,0.120535
22786,600.937,599.765,0,34.984,33.257,29.75,27.273,1975.35,14.0956,13.0689,34.3315,28.4557,1.10035,5.48707,0.0948457
22787,620.079,599.75,0,33.277,31.08,34.285,29.812,1976.91,13.5976,13.2361,32.2691,31.8531,0.379653,5.49142,0.0308364
22788,620.064,599.802,0,31.291,27.579,64.71,34.21,2032.64,20.3713,13.3444,29.0746,55.7104,2.5416,5.64621,0.0823279
22789,620.11,599.756,0,27.589,26.266,71.564,64.734,2134.72,20.7381,20.3266,26.8833,67.9896,2.11854,5.92977,0.0503225
22790,620.388,599.777,0,26.257,25.326,78.852,71.59,2239.19,21.4223,20.7323,25.7584,75.4022,2.2775,6.21996,0.0395838
22791,619.948,599.841,0,25.346,24.915,82.348,78.855,2328.18,21.7651,21.4038,25.0621,81.3665,2.0975,6.46715,0.028466
22792,619.951,599.933,0,24.934,24.494,83.14,82.254,2302.95,21.7316,21.448,24.7109,82.677,1.9341,6.39708,0.0250828
22793,619.89,599.765,0,24.504,24.112,83.613,82.972,2269.9,21.4637,21.1577,24.3033,83.232,1.87757,6.30527,0.0236057
22794,620.324,599.78,0,24.144,23.692,85.369,83.582,2200.77,21.2126,21.0866,23.89,84.5529,1.48056,6.11324,0.0187265
22795,619.884,599.902,0,23.752,23.532,85.852,85.234,2144.46,21.1646,20.965,23.6429,85.5512,1.65403,5.95682,0.0186743
22796,619.86,599.771,0,23.642,23.43,85.496,84.029,2167.13,21.0015,20.6034,23.5452,84.7415,1.89611,6.01981,0.0212062
22797,620.33,599.78,0,23.492,23.212,84.46,83.16,2161.47,20.6474,20.2925,23.3743,83.5759,1.84507,6.00409,0.0222065
22798,600.836,599.734,0,23.302,22.87,84.152,83.025,2109.02,20.3202,19.8519,23.0348,83.4712,1.73167,5.85838,0.0212559
22799,600.882,599.75,0,24.154,22.84,83.537,77.964,2498.84,20.2297,19.8478,23.3978,81.346,1.75535,6.94122,0.0345384
22800,620.36,599.75,0,25.676,24.124,78.144,71.792,3000.66,20.5846,20.0124,24.8958,75.3223,2.11896,8.33517,0.0536559
22801,620.299,599.725,0,28.15,25.605,72.476,62.332,3384.88,20.9153,19.9804,26.6625,68.1345,2.28653,9.40244,0.0752286
22802,620.031,599.71,0,28.5,27.128,64.605,59.81,3120.93,20.5528,19.4894,27.8796,61.7904,1.9609,8.66926,0.0799381
22803,620.064,599.75,0,30.34,27.88,60.718,52.478,3368.28,20.1338,19.1905,29.0363,56.7669,2.60938,9.35635,0.11642
22804,620.372,599.725,0,31.35,29.56,55.542,49.212,3516.45,20.2708,18.9387,30.2718,52.2084,2.10729,9.76792,0.110071
22805,620.363,599.768,0,33.177,29.9,52.861,43.616,3723.12,20.4295,18.7482,31.3776,48.4682,1.85736,10.342,0.108751
22806,620.061,599.899,0,35.083,31.42,48.063,36.977,3870.9,20.3007,17.9166,33.1068,43.0151,1.05715,10.7525,0.07659
22807,619.985,599.89,0,35.054,32.488,42.525,36.926,3201.95,19.6468,17.061,33.5482,39.5749,1.66368,8.8943,0.117886
22808,619.982,599.908,0,35.363,33.526,39.121,33.781,3146.15,18.3384,16.5864,34.5225,35.9942,1.68854,8.7393,0.127861
22809,620.131,599.753,0,34.735,33.267,38.158,33.716,2330.51,17.3797,16.0852,34.002,35.7011,0.867083,6.47365,0.069774
22810,619.908,599.765,0,34.835,32.886,36.455,33.517,1947.3,16.9116,15.8617,33.695,35.1356,0.597153,5.40915,0.049883
22811,620.092,599.826,0,32.988,29.951,52.505,36.255,1902.11,19.3194,16.0268,31.3101,47.3536,2.37882,5.28363,0.0993608
22812,620.073,599.878,0,29.958,28.4,57.615,52.5,1997.04,19.2635,18.9727,29.1737,54.6086,2.29347,5.54734,0.0792019
22813,619.997,599.86,0,28.41,26.558,66.602,57.55,2038.67,19.8508,19.1914,27.5562,61.3691,2.47819,5.66298,0.0678121
22814,620.046,599.857,0,26.526,25.426,72.8,66.598,2102.33,20.2473,19.7686,25.9116,69.4871,2.37472,5.83982,0.0500271
22815,619.887,599.75,0,25.447,24.594,81.363,72.707,2236.03,21.219,20.1383,25.0231,77.0628,2.09833,6.2112,0.034488
22816,619.86,599.921,0,24.625,24.234,84.46,81.359,2267.1,21.5148,21.196,24.3894,83.3159,1.68111,6.29751,0.0220521
22817,619.905,599.933,0,24.263,23.762,86.504,84.422,2243.98,21.493,21.3642,24.0536,85.2097,1.51979,6.23327,0.0184237
22818,620.372,599.744,0,23.752,23.18,89.027,86.496,2125.34,21.4245,21.268,23.4827,87.7292,0.841944,5.90374,0.0107226
22824,620.345,599.734,0,26.427,23.482,88.16,69.18,3107.69,21.617,19.9979,24.7236,79.4825,1.30896,8.63248,0.0320459
22825,619.982,599.765,0,28.47,26.136,70.234,60.878,3508.56,20.5873,19.8529,27.0632,66.0702,2.92951,9.746,0.0979373
22826,619.908,599.725,0,29.4,27.74,62.5,55.986,3649.95,20.4929,19.5195,28.791,58.907,2.28437,10.1387,0.0996639
22827,620.079,599.734,0,31.678,28.88,58.845,49.875,3747.37,20.4863,19.5201,30.3742,53.5693,2.28681,10.4094,0.115332
22828,619.908,599.765,0,33.955,30.65,51.553,42.766,4000.02,20.9746,18.9582,32.2505,47.3511,2.4009,11.1112,0.140267
22829,619.951,599.734,0,35.113,31.839,47.308,38.426,4561.74,19.8885,18.0885,33.8248,41.5373,2.50319,12.6715,0.165919
22830,620.07,599.908,0,35.375,33.538,40.861,35.285,3913.99,18.9978,17.4469,34.512,38.3298,2.47181,10.8722,0.173273
22831,620.116,599.908,0,36.193,33.517,39.266,33.306,3497.81,18.6387,17.0641,34.9758,36.116,2.21583,9.71613,0.163539
22832,620.162,599.933,0,35.593,33.966,36.657,32.697,2767.67,17.8398,16.5825,34.7445,35.0941,2.24236,7.68798,0.165598
22833,620.146,599.902,0,35.663,33.876,36.488,33.525,2247.11,17.7096,16.3136,34.6258,34.7981,2.22215,6.24196,0.163608
22834,619.985,599.826,0,34.105,32.378,41.615,35.863,1927.31,17.7118,16.6179,33.2997,38.3401,1.82854,5.35363,0.127184
22835,620.079,599.78,0,32.398,30.208,50.67,41.443,1945.84,18.8755,17.5856,31.2962,46.145,2.27271,5.40511,0.0985632
22836,620.113,599.747,0,30.18,28.079,60.375,50.701,2017.78,19.7182,18.8496,29.0097,55.7372,2.56854,5.60495,0.0826529
22837,620.113,599.908,0,28.07,26.488,68.976,60.373,2073.6,20.3954,19.6956,27.2242,65.2994,2.58729,5.75999,0.0620907
22838,620.034,599.872,0,26.517,25.326,76.306,68.976,2179.37,20.9103,20.3443,25.9023,72.635,2.51958,6.05382,0.0466824
22839,619.915,599.75,0,25.346,24.716,82.304,76.302,2268.78,21.5317,20.8609,25.0411,79.3372,2.24882,6.30216,0.032593
22840,619.921,599.74,0,24.764,24.554,84.562,82.271,2258.25,21.9154,21.5144,24.6541,83.8033,1.83118,6.27292,0.0227598
22841,620.357,599.765,0,25.005,24.684,84.334,83.294,2194.13,22.0194,21.8738,24.8762,83.8229,2.07306,6.0948,0.0245613
22842,619.847,599.734,0,25.104,24.815,83.354,82.128,2146.22,22.001,21.7367,25.024,82.5597,2.08826,5.96173,0.0265302
22843,620.409,599.734,0,24.835,24.453,83.598,82.562,2189.31,21.7627,21.3338,24.6134,83.0383,1.98333,6.08142,0.0248056
22844,620.339,599.918,0,24.514,24.234,82.664,80.348,2129.68,21.3486,20.6738,24.3752,81.5966,1.98333,5.91578,0.0265172
22845,600.943,599.734,0,24.414,24.182,81.074,80.168,2060.52,20.8867,20.5843,24.3304,80.4351,2.00542,5.72366,0.028171
22846,620.339,599.756,0,24.324,24.154,81.875,81.074,2040.66,20.9272,20.8435,24.2194,81.59,1.91035,5.6685,0.0257508
22847,620.324,599.814,0,24.604,24.163,81.93,80.242,2229.73,21.0616,20.8676,24.3552,81.1736,1.74979,6.19368,0.0349423
22848,620.369,599.826,0,25.936,24.394,80.63,73.544,2750.44,21.2038,20.7324,25.2333,77.3052,1.89132,7.64012,0.0455586
22849,620.336,599.829,0,28.06,25.705,74.222,64.14,2950.51,21.2067,20.3594,26.6082,70.109,1.92924,8.19588,0.0612383
22850,620.305,599.792,0,30.541,27.608,65.613,52.921,4017.9,21.3394,19.4629,29.1999,58.6251,2.01507,11.1608,0.0919944
22851,620.061,599.887,0,32.128,29.041,56.849,46.933,4057.29,20.3003,19.0988,30.7332,51.768,2.18792,11.2703,0.11659
22852,620.031,599.768,0,33.397,30.701,53.193,43.984,3767.94,20.532,18.8379,31.7341,48.242,1.52778,10.4665,0.0933253
22853,620.076,599.902,0,34.316,31.888,50.318,40.199,4829.35,20.6572,18.6813,33.2915,44.4657,1.77417,13.4149,0.118073
22854,620.351,599.826,0,35.453,32.998,44.412,37.105,4537.78,20.3382,18.1103,34.1438,40.8596,1.5184,12.6049,0.110613
22855,620.092,599.933,0,36.22,33.677,43.468,33.443,3823.74,19.6536,17.0612,35.131,36.5647,1.31722,10.6215,0.104511
22856,600.977,599.841,0,36.531,34.185,35.517,29.981,3068.3,17.9778,15.6513,35.5374,32.7916,1.51042,8.52306,0.123129
22857,619.933,599.811,0,35.702,34.166,34.662,29.378,2101.71,16.6581,14.5923,34.8658,31.4043,1.27486,5.83809,0.105023
22858,619.948,599.908,0,34.972,33.136,32.22,29.468,1881.47,15.2879,14.185,34.2001,30.8389,1.38431,5.22631,0.112363
22859,620.067,599.734,0,33.187,29.458,52.596,32.284,1850.82,18.782,14.3067,31.6582,39.6835,1.1516,5.14116,0.0674984
22860,620.14,599.811,0,29.47,27.749,60.082,52.562,1942.79,19.4361,18.7559,28.4943,57.2332,2.26764,5.39663,0.0727276
